date,lat,lon,ndvi_mean,ndmi_mean,ndwi_mean,ndbi_mean,bsi_mean
2020-01-14,4045140.0,654900.0,0.20840073916004,0.059244846236398,-0.1795241538241,-0.059244846236398,-0.043765925706139
2021-01-03,4045140.0,654900.0,-0.012588541495467,-0.0001961595590747,0.083271444034699,0.24567964673042297,-0.068448556060311
2022-01-05,4145100.0,654900.0,0.5065352916717529,0.9232903718948364,0.5061537623405457,0.07671106606721878,0.419637531042099
2022-06-04,4145100.0,654900.0,0.530320405960083,0.8012831211090088,0.44544264674186707,0.1987161785364151,0.4995989501476288
2022-01-30,4045140.0,654900.0,0.5714284777641296,0.6107389330863953,0.4242490231990814,0.3892604410648346,0.38521677255630493
2022-05-13,4045140.0,654900.0,0.47738584876060486,0.6078751683235168,0.41809144616127014,0.3921245336532593,0.3423864543437958
2022-05-20,4145100.0,654900.0,0.5221197605133057,0.489613801240921,0.4934517741203308,0.5103865265846252,0.48324882984161377
2023-08-01,4045140.0,654900.0,0.5906274318695068,0.5780254602432251,0.3411908447742462,0.4219760298728943,0.45376983284950256
2023-08-01,4145100.0,654900.0,0.3739861845970154,0.639934241771698,0.6003822088241577,0.3600645661354065,0.30180594325065613
2023-08-01,4045140.0,654900.0,0.5962020754814148,0.5755402445793152,0.3321554958820343,0.4244585335254669,0.4606534242630005
2023-08-01,4145100.0,654900.0,0.37974220514297485,0.6311895847320557,0.5938048362731934,0.3688088357448578,0.3023223578929901
2023-08-08,4045140.0,654900.0,0.471690833568573,0.48683443665504456,0.5252208709716797,0.5131657719612122,0.46154478192329407
2023-08-11,4045140.0,654900.0,0.6457799673080444,0.604715883731842,0.29800429940223694,0.3952835202217102,0.33575549721717834
2023-08-11,4145100.0,654900.0,0.42062628269195557,0.6675767302513123,0.5864365100860596,0.33242401480674744,0.2662675678730011
2023-08-11,4145100.0,654900.0,0.4173336923122406,0.6563666462898254,0.6503812074661255,0.3436346650123596,0.2809678912162781
2023-08-18,4145100.0,654900.0,0.46511369943618774,0.5463626384735107,0.5635784864425659,0.45363691449165344,0.4202811121940613
2023-08-18,4045140.0,654900.0,0.5461089611053467,0.42962896823883057,0.4530686140060425,0.570371150970459,0.5271916389465332
2023-08-21,4045140.0,654900.0,0.5976532697677612,0.5488110184669495,0.44075971841812134,0.4511893689632416,0.4683535695075989
2023-08-21,4145100.0,654900.0,0.4954128861427307,0.6412818431854248,0.4518658220767975,0.3587179481983185,0.28124693036079407
2023-08-21,4145100.0,654900.0,0.4965692460536957,0.6406285762786865,0.5134097933769226,0.3593694567680359,0.3055393397808075
2023-09-10,4045140.0,654900.0,0.5526584386825562,0.553433358669281,0.4242503345012665,0.4465671181678772,0.43517231941223145
2023-09-10,4145100.0,654900.0,0.45103612542152405,0.6380751132965088,0.5492838621139526,0.3619236648082733,0.29420873522758484
2023-09-17,4045140.0,654900.0,0.5159444808959961,0.5872949361801147,0.3163888454437256,0.41270560026168823,0.5179890394210815
2023-09-17,4145100.0,654900.0,0.4492065906524658,0.5883347392082214,0.6107412576675415,0.41166695952415466,0.5784117579460144
2023-09-17,4045140.0,654900.0,0.6088821887969971,0.7415583729743958,0.25501373410224915,0.25844237208366394,0.5243266224861145
2023-09-17,4145100.0,654900.0,0.47326532006263733,0.6130212545394897,0.6967810392379761,0.38697734475135803,0.4754588305950165
2023-09-30,4145100.0,654900.0,0.46007654070854187,0.5701978206634521,0.527215301990509,0.4298016130924225,0.30731430649757385
2023-09-30,4145100.0,654900.0,0.5028783082962036,0.5544097423553467,0.5046945810317993,0.4455897808074951,0.3285525441169739
2023-10-10,4045140.0,654900.0,0.5980507135391235,0.6067248582839966,0.4669552147388458,0.39327457547187805,0.3356790840625763
2023-10-10,4145100.0,654900.0,0.3331397771835327,0.6884381771087646,0.6627008318901062,0.3115615248680115,0.22357295453548431
2023-10-10,4145100.0,654900.0,0.3078445792198181,0.6814188361167908,0.6911372542381287,0.318582683801651,0.19338566064834595
2023-11-16,4045140.0,654900.0,0.5374817252159119,0.7476872205734253,0.44993656873703003,0.25231462717056274,0.4517046809196472
2023-11-16,4145100.0,654900.0,0.5034902095794678,0.9332631230354309,0.5021136999130249,0.0667354092001915,0.41290587186813354
2023-12-26,4045140.0,654900.0,0.5507768988609314,0.7729928493499756,0.45291048288345337,0.2270064800977707,0.441193163394928
2023-07-27,4045140.0,654900.0,0.5394368767738342,0.6014144420623779,0.44278964400291443,0.3985852897167206,0.35169485211372375
2023-07-27,4145100.0,654900.0,0.3933878242969513,0.6635578870773315,0.5674875378608704,0.33644312620162964,0.2566985785961151
2023-07-27,4045140.0,654900.0,0.5427250862121582,0.5952420234680176,0.44919371604919434,0.4047583341598511,0.34765270352363586
2023-07-27,4145100.0,654900.0,0.3955008387565613,0.659547746181488,0.5816891193389893,0.3404524326324463,0.2566816806793213
2023-08-03,4045140.0,654900.0,0.46730858087539673,0.5851342678070068,0.5535268783569336,0.41486552357673645,0.5098558068275452
2023-08-03,4145100.0,654900.0,0.49306148290634155,0.8631083369255066,0.5196641087532043,0.13689225912094116,0.4916488230228424
2023-08-03,4045140.0,654900.0,0.5915116667747498,0.6734101176261902,0.4316648840904236,0.32658857107162476,0.5590574741363525
2023-08-03,4145100.0,654900.0,0.8427409529685974,0.8661227226257324,0.3429759442806244,0.13387686014175415,0.18015077710151672
2023-08-06,4145100.0,654900.0,0.35045188665390015,0.6475423574447632,0.624228835105896,0.35245683789253235,0.2912048399448395
2023-08-06,4145100.0,654900.0,0.35693296790122986,0.639336347579956,0.6367471218109131,0.36066344380378723,0.2914879322052002
2023-08-13,4045140.0,654900.0,0.6456642150878906,0.5691165328025818,0.3108865022659302,0.43088313937187195,0.46083590388298035
2023-08-13,4145100.0,654900.0,0.41137415170669556,0.6279347538948059,0.5863304734230042,0.37206634879112244,0.3468184173107147
2023-08-16,4045140.0,654900.0,0.3987002968788147,0.6084771752357483,0.5373305082321167,0.39152273535728455,0.41026178002357483
2023-08-16,4045140.0,654900.0,0.5788714289665222,0.5709463953971863,0.5457361936569214,0.42905300855636597,0.45940712094306946
2023-08-16,4145100.0,654900.0,0.40513551235198975,0.6341453194618225,0.5599483847618103,0.3658519387245178,0.26086103916168213
2023-08-16,4045140.0,654900.0,0.3925856351852417,0.6116297245025635,0.5463626980781555,0.3883698284626007,0.40640681982040405
2023-08-16,4145100.0,654900.0,0.3998866081237793,0.6392118334770203,0.5621964335441589,0.3607870936393738,0.256086140871048
2023-08-23,4045140.0,654900.0,0.7544926404953003,0.6679649949073792,0.30603983998298645,0.3320319354534149,0.4507862329483032
2023-08-23,4045140.0,654900.0,0.749846875667572,0.6696280241012573,0.3220756947994232,0.33037233352661133,0.45712485909461975
2023-08-26,4045140.0,654900.0,0.5294560194015503,0.5386000275611877,0.490045964717865,0.4614006578922272,0.3930729031562805
2023-08-26,4045140.0,654900.0,0.5216814279556274,0.5356711745262146,0.5001787543296814,0.46432989835739136,0.4001231789588928
2023-09-12,4045140.0,654900.0,0.5378562211990356,0.734862744808197,0.1975257694721222,0.26513925194740295,0.59530109167099
2023-09-12,4045140.0,654900.0,0.5373696684837341,0.7351589202880859,0.1968207210302353,0.264841228723526,0.5927642583847046
2023-09-15,4045140.0,654900.0,0.6100572347640991,0.607787549495697,0.3619503676891327,0.39221224188804626,0.3854980170726776
2023-09-15,4145100.0,654900.0,0.5080289244651794,0.5865864753723145,0.48977765440940857,0.4134139120578766,0.3531090021133423
2023-09-15,4045140.0,654900.0,0.5486603379249573,0.6270322203636169,0.499941349029541,0.3729701042175293,0.36016973853111267
2023-09-22,4045140.0,654900.0,0.3871847987174988,0.6606743335723877,0.5258626937866211,0.33932602405548096,0.5789395570755005
2023-09-22,4045140.0,654900.0,0.3964427411556244,0.6605035662651062,0.5918157696723938,0.3394981622695923,0.5663811564445496
2023-10-05,4045140.0,654900.0,0.46389392018318176,0.578459620475769,0.46264350414276123,0.421539306640625,0.43189120292663574
2023-10-05,4145100.0,654900.0,0.5760127902030945,0.6443016529083252,0.4153409004211426,0.3556998670101166,0.2840891480445862
2023-10-12,4045140.0,654900.0,0.5671550035476685,0.649560809135437,0.48186203837394714,0.350441038608551,0.3829866051673889
2023-10-12,4145100.0,654900.0,0.4749821126461029,0.9600526094436646,0.17726804316043854,0.03994588926434517,0.4749717116355896
2023-10-12,4045140.0,654900.0,0.6678150296211243,0.6920164823532104,0.39254435896873474,0.30798158049583435,0.3491877615451813
2023-10-12,4145100.0,654900.0,0.9079155921936035,0.9581975340843201,0.17760208249092102,0.041804052889347076,0.10406501591205597
2023-10-15,4045140.0,654900.0,0.44454672932624817,0.6202141046524048,0.48731622099876404,0.3797858953475952,0.3070974051952362
2023-10-15,4045140.0,654900.0,0.5555502772331238,0.5982013940811157,0.3042348623275757,0.4017983376979828,0.3725554049015045
2023-11-14,4045140.0,654900.0,0.5542215704917908,0.5572677850723267,0.3035257160663605,0.44273239374160767,0.37662869691848755
2024-01-25,4045140.0,654900.0,0.5681491494178772,0.7803611159324646,0.43255361914634705,0.21964193880558014,0.45639899373054504
2024-03-18,4045140.0,654900.0,0.6170160174369812,0.626769483089447,0.3763119578361511,0.37323254346847534,0.33930936455726624
2024-03-18,4145100.0,654900.0,0.5037317872047424,0.6181173920631409,0.5015429258346558,0.3818818926811218,0.30166855454444885
2024-04-04,4145100.0,654900.0,0.8834056854248047,0.9094372391700745,0.1567075252532959,0.09056368470191956,0.1823715716600418
2024-04-17,4145100.0,654900.0,0.511360228061676,0.6135097146034241,0.46308112144470215,0.3864883482456207,0.31545597314834595
2024-04-27,4045140.0,654900.0,0.6329823732376099,0.6037726998329163,0.30830544233322144,0.3962271809577942,0.4091247618198395
2024-04-27,4145100.0,654900.0,0.5090827345848083,0.6395155191421509,0.49874255061149597,0.3604837656021118,0.2623008191585541
2024-05-24,4145100.0,654900.0,0.2549428939819336,0.5401515960693359,0.6042804718017578,0.4598481357097626,0.5338683128356934
2024-05-27,4045140.0,654900.0,0.5207636952400208,0.5863420963287354,0.32707419991493225,0.4136585593223572,0.40637320280075073
2024-07-06,4045140.0,654900.0,0.7597588300704956,0.646456778049469,0.2154618799686432,0.3535449802875519,0.3856096565723419
2024-07-06,4145100.0,654900.0,0.6006258130073547,0.7072547078132629,0.4039531350135803,0.29274678230285645,0.2648153007030487
2024-07-13,4045140.0,654900.0,0.550358772277832,0.5035573244094849,0.29189780354499817,0.4964429438114166,0.5114985108375549
2024-07-26,4045140.0,654900.0,0.595740020275116,0.5983250141143799,0.3339904248714447,0.4016745686531067,0.32319656014442444
2024-08-05,4145100.0,654900.0,0.5186368823051453,0.6678804159164429,0.4517066180706024,0.3321203589439392,0.26847919821739197
2024-08-12,4045140.0,654900.0,0.625410258769989,0.5403430461883545,0.3549710214138031,0.45965704321861267,0.5171587467193604
2024-08-12,4145100.0,654900.0,0.5080713033676147,0.42941001057624817,0.47887715697288513,0.5705896019935608,0.49747511744499207
2024-08-22,4145100.0,654900.0,0.3500828742980957,0.5670074820518494,0.696588933467865,0.4329925775527954,0.5265507102012634
2024-08-25,4045140.0,654900.0,0.5389540791511536,0.571273148059845,0.5037398934364319,0.4287257790565491,0.31629157066345215
2024-08-25,4145100.0,654900.0,0.42812809348106384,0.6489042043685913,0.526663064956665,0.3510930836200714,0.26510873436927795
2024-09-24,4045140.0,654900.0,0.5672112703323364,0.550618052482605,0.4062707722187042,0.4493826925754547,0.40460044145584106
2024-10-01,4045140.0,654900.0,0.5500809550285339,0.7385426163673401,0.43476274609565735,0.2614578604698181,0.515892505645752
2024-11-03,4045140.0,654900.0,0.5781936645507812,0.5957109332084656,0.40514230728149414,0.40429070591926575,0.3494953513145447
2024-11-13,4045140.0,654900.0,0.5933816432952881,0.6220332980155945,0.3970058262348175,0.3779674768447876,0.42051437497138977
2024-11-20,4045140.0,654900.0,0.5653954148292542,0.7853758335113525,0.42889612913131714,0.2146231234073639,0.4624347984790802
2024-11-30,4145100.0,654900.0,0.3965817987918854,0.7154572606086731,0.727670431137085,0.2845419943332672,0.34348705410957336
2024-12-10,4045140.0,654900.0,0.5736294388771057,0.8043088316917419,0.43061602115631104,0.19569054245948792,0.4524359703063965
2024-01-13,4145100.0,654900.0,0.506981372833252,0.5807080268859863,0.5032463073730469,0.41929030418395996,0.3992575705051422
2024-01-30,4145100.0,654900.0,0.4983036518096924,0.6104000806808472,0.4235534369945526,0.38959968090057373,0.2716881334781647
2024-03-30,4045140.0,654900.0,0.6564459204673767,0.6278135776519775,0.5608645081520081,0.37218666076660156,0.4260716438293457
2024-06-08,4045140.0,654900.0,0.6235798597335815,0.5047188997268677,0.41402438282966614,0.4952809810638428,0.5447853207588196
2024-06-21,4045140.0,654900.0,0.3628561794757843,0.586742103099823,0.5829705595970154,0.41325843334198,0.3905865252017975
2024-06-21,4145100.0,654900.0,0.4766252338886261,0.6728355288505554,0.5402857661247253,0.32716479897499084,0.2925708591938019
2024-06-28,4045140.0,654900.0,0.5291721820831299,0.4625028669834137,0.4305061995983124,0.5374970436096191,0.5178731083869934
2024-06-28,4145100.0,654900.0,0.5265694260597229,0.5170531272888184,0.45435455441474915,0.4829472005367279,0.5037520527839661
2024-07-11,4145100.0,654900.0,0.2742052674293518,0.6626219153404236,0.7150158286094666,0.337378591299057,0.36891382932662964
2024-07-18,4045140.0,654900.0,0.6412405371665955,0.5405746102333069,0.34666672348976135,0.4594264328479767,0.5889560580253601
2024-07-21,4045140.0,654900.0,0.3640000820159912,0.5751828551292419,0.5039157867431641,0.42481565475463867,0.4335572123527527
2024-07-21,4145100.0,654900.0,0.2522803843021393,0.6538211107254028,0.6366851329803467,0.3461754322052002,0.24808117747306824
2024-07-28,4145100.0,654900.0,0.5746798515319824,0.8862780332565308,0.505418598651886,0.11372142285108566,0.38903743028640747
2024-07-31,4045140.0,654900.0,0.5567900538444519,0.551030695438385,0.39289337396621704,0.4489698112010956,0.43268588185310364
2024-07-31,4145100.0,654900.0,0.2552109658718109,0.6440210938453674,0.6457910537719727,0.3559814691543579,0.2721332609653473
2024-08-07,4145100.0,654900.0,0.5103578567504883,0.6678243279457092,0.5235013961791992,0.332173615694046,0.32125842571258545
2024-08-10,4045140.0,654900.0,0.5097039341926575,0.5619805455207825,0.4186541736125946,0.43801963329315186,0.383242666721344
2024-08-10,4145100.0,654900.0,0.42450791597366333,0.6701930165290833,0.5661817193031311,0.3298083245754242,0.2433173507452011
2024-08-27,4045140.0,654900.0,0.5223143696784973,0.5095453858375549,0.4655912220478058,0.49045461416244507,0.5013031363487244
2024-08-30,4045140.0,654900.0,0.5167692303657532,0.5646800398826599,0.4127735495567322,0.4353199303150177,0.367204874753952
2024-08-30,4145100.0,654900.0,0.32501041889190674,0.6564455032348633,0.6517823338508606,0.3435550034046173,0.23844507336616516
2024-09-06,4045140.0,654900.0,0.7121720910072327,0.7061159014701843,0.18371054530143738,0.293885201215744,0.42060956358909607
2024-09-06,4145100.0,654900.0,0.4525189697742462,0.6165623664855957,0.5750687718391418,0.38343724608421326,0.41746029257774353
2024-09-09,4145100.0,654900.0,0.3384968042373657,0.6360551118850708,0.623285174369812,0.3639458417892456,0.32644563913345337
2024-09-16,4145100.0,654900.0,0.5080097317695618,0.8385336995124817,0.27548789978027344,0.1614668220281601,0.550055980682373
2024-09-26,4045140.0,654900.0,0.5445014834403992,0.7261102199554443,0.43482524156570435,0.27388936281204224,0.5230251550674438
2024-09-29,4045140.0,654900.0,0.5656331777572632,0.5777310729026794,0.32143962383270264,0.42226889729499817,0.3628387451171875
2024-09-29,4145100.0,654900.0,0.44341185688972473,0.6397544741630554,0.5633025765419006,0.3602469265460968,0.2856665849685669
2024-12-18,4045140.0,654900.0,0.6065001487731934,0.6077630519866943,0.39048632979393005,0.3922358453273773,0.42120060324668884
2024-12-28,4145100.0,654900.0,0.5006271600723267,0.6055365204811096,0.5256397128105164,0.394462525844574,0.3430650532245636
2024-12-10,4045140.0,654900.0,0.573758065700531,0.8016072511672974,0.4321279525756836,0.1983925700187683,0.4195064604282379
2025-01-07,4045140.0,654900.0,20.802014760147,4.7294391143911,-19.125804428045,-4.7294391143911,-2.8900369003691
